Sample,Het,adjusted_het,taxa,life_history,breeding_system,genome_size
UCE_super,0.00974145,1.21093E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00797215,9.90995E-09,Prunus,perennial,outcrossing,medium
UCE_super,0.00784837,9.75608E-09,Prunus,perennial,outcrossing,medium
UCE_super,0.00991868,1.23296E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00920376,1.14409E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00980253,1.21852E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.0106189,1.32001E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00836244,1.03951E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00825514,1.02617E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00988968,1.22936E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.0100351,1.24743E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00907183,1.12769E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00991165,1.23209E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00880837,1.09494E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00937861,1.16583E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00851923,1.059E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00962549,1.19652E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00989778,1.23036E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00787817,9.79313E-09,Prunus,perennial,outcrossing,medium
UCE_super,0.00840525,1.04483E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.0103667,1.28865E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.0105043,1.30576E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00776767,9.65577E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00627292,2.14268E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00741212,2.53181E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00689705,2.35587E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00650116,2.22064E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00799649,2.73141E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00617814,2.11031E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00684811,2.33915E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.0069676,2.37997E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00813337,2.77817E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00687856,2.34956E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00698987,2.38758E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00678283,2.31686E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00737981,2.52077E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00690483,2.35853E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00700771,2.39367E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00739565,2.52618E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00725996,2.47983E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00697226,2.38156E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00865969,2.95795E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00579997,1.98113E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00715959,2.44555E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00752761,2.57126E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00695892,2.377E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.0067239,2.29673E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00549285,1.87623E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00696799,2.3801E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00660134,2.25486E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00771505,2.63528E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00679377,2.32059E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00747051,2.55175E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00717305,2.45015E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00665573,2.27344E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.005453,1.86262E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00688305,2.35109E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00803815,2.74564E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00690211,2.3576E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00669322,2.28625E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00760982,2.59934E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00740192,2.52832E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00645443,2.20468E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00773203,2.64108E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00673269,2.29973E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00664838,2.27093E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00701872,2.39743E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.0061026,2.08451E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00597251,2.04007E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00744912,2.54445E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00719005,2.45595E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00741844,2.53397E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00770169,2.63072E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00639576,2.18464E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.0062995,2.15176E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00735243,2.51142E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00757699,2.58812E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00708113,2.41875E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00724946,2.47625E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00680915,2.32585E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00716052,2.44587E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00669452,2.28669E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00754569,2.57743E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00775199,2.6479E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00619071,2.1146E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00636701,2.17482E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00753972,2.57539E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00772439,2.63847E-09,Prunus,perennial,outcrossing,medium
BUSCO,0.00612482,2.0921E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00725996,1.00215E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00859739,1.18676E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00815638,1.12589E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00746496,1.03044E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00984739,1.35931E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00728748,1.00595E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00800554,1.10506E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00803671,1.10937E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.0100601,1.38867E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00797489,1.10083E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00812397,1.12141E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00776685,1.07212E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00880835,1.21588E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00797006,1.10017E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.0085187,1.1759E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00888036,1.22582E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00871314,1.20274E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00822481,1.13533E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00908695,1.25434E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00658253,9.08636E-10,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00825375,1.13933E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.0091094,1.25744E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00841006,1.1609E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00775924,1.07107E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00608441,8.39877E-10,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00826743,1.14122E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00772486,1.06632E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00943444,1.30231E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00817251,1.12811E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00913796,1.26138E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00862832,1.19103E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00770457,1.06352E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00572853,7.90752E-10,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00830545,1.14646E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.0100956,1.39357E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00810699,1.11907E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00775574,1.07058E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00933256,1.28824E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.009015,1.24441E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00753457,1.04005E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00936084,1.29215E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00798836,1.10269E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00778681,1.07487E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.0084438,1.16556E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00691927,9.55118E-10,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00685729,9.46563E-10,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00896118,1.23698E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00833681,1.15079E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00929285,1.28276E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00955633,1.31913E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00759505,1.0484E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00733113,1.01197E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00896418,1.23739E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00935101,1.29079E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00835336,1.15308E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00871018,1.20233E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00828088,1.14307E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00883643,1.21976E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00784065,1.0823E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00911491,1.2582E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00940378,1.29807E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00717611,9.90572E-10,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00723183,9.98263E-10,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00934044,1.28933E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00946452,1.30646E-09,Prunus,perennial,outcrossing,medium
BUSCOsuper,0.00702242,9.69357E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.010295,4.5573E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0120363,5.32813E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0112771,4.99205E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0108193,4.7894E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0132152,5.84999E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0102545,4.53937E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.011679,5.16996E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0112759,4.99152E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0130484,5.77615E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0112667,4.98745E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0114905,5.08652E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0113749,5.03534E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0119008,5.26814E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0112732,4.99032E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.011541,5.10887E-10,Prunus,perennial,outcrossing,medium
singlecopy,0.0121151,5.36301E-10,Prunus,perennial,outcrossing,medium
