Sample,Het,adjusted_het,taxa,life_history,breeding_system,genome_size
UCE,,1.85E-08,Diprion_similis,perennial,outcrossing,medium
UCE,,1.61E-08,Diprion_similis,perennial,outcrossing,medium
UCE,,2.93E-08,Diprion_similis,perennial,outcrossing,medium
UCE,,2.19E-08,Diprion_similis,perennial,outcrossing,medium
UCE,,4.12E-08,Diprion_similis,perennial,outcrossing,medium
UCE,,2.65E-08,Diprion_similis,perennial,outcrossing,medium
UCE,,3.02E-08,Diprion_similis,perennial,outcrossing,medium
UCE,,2.18E-08,Diprion_similis,perennial,outcrossing,medium
UCE,,3.18E-08,Diprion_similis,perennial,outcrossing,medium
UCE,,3.89E-08,Diprion_similis,perennial,outcrossing,medium
UCE,,1.89E-08,Diprion_similis,perennial,outcrossing,medium
UCE,,2.78E-08,Diprion_similis,perennial,outcrossing,medium
UCE_super,,5.61E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.47E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.45E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,2.13E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,2.20E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.93E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.96E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.73E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,6.79E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,6.23E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.33E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.57E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.74E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,2.60E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.61E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.45E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.25E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.63E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.18E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.20E-08,Diprion_similis,perennial,outcrossing,medium
UCE_super,,1.29E-08,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.46E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.88E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.00E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.86E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.16E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,2.56E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.58E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,2.13E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,2.81E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.89E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,2.79E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.89E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.72E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,8.54E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,2.34E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.91E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.57E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.57E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.01E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.17E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.09E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.50E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.32E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.24E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,2.92E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.05E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.09E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.07E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.93E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.63E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.56E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.12E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.22E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.78E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.02E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.63E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,2.65E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.77E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.52E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.90E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.17E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.28E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.33E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.20E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.12E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.17E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.51E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.13E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.63E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.60E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.19E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.37E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.20E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.03E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,4.41E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,5.02E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,5.65E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,5.22E-09,Diprion_similis,perennial,outcrossing,medium
UCE_super,,3.19E-09,Diprion_similis,perennial,outcrossing,medium
BUSCO,,2.93E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,3.49E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,3.46E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,1.08E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,1.13E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,3.41E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,2.80E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,2.54E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,2.19E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,2.00E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,4.18E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,3.93E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,3.20E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,1.21E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,3.83E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,2.44E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,3.36E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,3.95E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,3.51E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,5.88E-09,Diprion_similis,perennial,outcrossing,medium
BUSCO,,1.21E-09,Diprion_similis,perennial,outcrossing,medium
BUSCO,,2.79E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,3.18E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,2.42E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,2.69E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,3.46E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,1.19E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,3.23E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,1.07E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,1.64E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,2.53E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,1.33E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,3.30E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,3.06E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,2.76E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,1.72E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,1.15E-10,Diprion_similis,perennial,outcrossing,medium
BUSCO,,2.76E-10,Diprion_similis,perennial,outcrossing,medium
