Sample,het,adjusted_het,taxa,life_history,breeding_system,genome_size
UCE,0.00692628,2.46181E-08,Corylus,perennial,outcrossing,medium
UCE,0.00670819,2.38429E-08,Corylus,perennial,outcrossing,medium
UCE,0.00696807,2.47666E-08,Corylus,perennial,outcrossing,medium
UCE,0.00698835,2.48387E-08,Corylus,perennial,outcrossing,medium
UCE,0.0071488,2.5409E-08,Corylus,perennial,outcrossing,medium
UCE,0.0070879,2.51926E-08,Corylus,perennial,outcrossing,medium
UCE,0.00679726,2.41595E-08,Corylus,perennial,outcrossing,medium
UCE,0.00750334,2.66692E-08,Corylus,perennial,outcrossing,medium
UCE,0.00865703,3.07697E-08,Corylus,perennial,outcrossing,medium
UCE,0.00709193,2.52069E-08,Corylus,perennial,outcrossing,medium
UCE,0.00712172,2.53128E-08,Corylus,perennial,outcrossing,medium
UCE,0.0070796,2.51631E-08,Corylus,perennial,outcrossing,medium
UCE,0.00679765,2.41609E-08,Corylus,perennial,outcrossing,medium
UCE,0.00682566,2.42605E-08,Corylus,perennial,outcrossing,medium
UCE,0.00702313,2.49623E-08,Corylus,perennial,outcrossing,medium
UCE,0.00716021,2.54496E-08,Corylus,perennial,outcrossing,medium
UCE,0.00895226,3.18191E-08,Corylus,perennial,outcrossing,medium
UCE,0.00894224,3.17834E-08,Corylus,perennial,outcrossing,medium
UCE,0.00717397,2.54985E-08,Corylus,perennial,outcrossing,medium
UCE,0.00723375,2.57109E-08,Corylus,perennial,outcrossing,medium
UCE,0.00740111,2.63058E-08,Corylus,perennial,outcrossing,medium
UCE,0.00697345,2.47858E-08,Corylus,perennial,outcrossing,medium
UCE,0.00693783,2.46592E-08,Corylus,perennial,outcrossing,medium
SCsuper,0.0149019,8.63531E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0142531,8.25935E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0151597,8.7847E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0147798,8.56456E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0179546,1.04043E-08,Corylus,perennial,outcrossing,medium
SCsuper,0.0149053,8.63728E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0144568,8.37739E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0150736,8.73481E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0145565,8.43516E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0147612,8.55378E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0150618,8.72797E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0144296,8.36163E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0147778,8.5634E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0154305,8.94163E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0144018,8.34552E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0146958,8.51588E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0145425,8.42705E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0156363,9.06088E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0157241,9.11176E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0158713,9.19706E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0151179,8.76048E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0143631,8.32309E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0148178,8.58658E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0151449,8.77613E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.013962,8.09066E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0148018,8.57731E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0146904,8.51275E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0155945,9.03666E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0199617,1.15674E-08,Corylus,perennial,outcrossing,medium
SCsuper,0.0164325,9.52226E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0149256,8.64905E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0148245,8.59046E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0142999,8.28647E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0144665,8.38301E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0146279,8.47654E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0148707,8.61723E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0199753,1.15752E-08,Corylus,perennial,outcrossing,medium
SCsuper,0.01928,1.11723E-08,Corylus,perennial,outcrossing,medium
SCsuper,0.0156755,9.0836E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0154907,8.97651E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0152839,8.85667E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0149904,8.6866E-09,Corylus,perennial,outcrossing,medium
SCsuper,0.0149104,8.64024E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0125864,1.34374E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0123628,1.31987E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0127367,1.35979E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0125276,1.33746E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0154272,1.64703E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0124383,1.32793E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0124899,1.33344E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0127426,1.36042E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0124074,1.32463E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0125075,1.33532E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0126319,1.3486E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0122753,1.31053E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0125987,1.34505E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0129941,1.38727E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0124577,1.33E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.012271,1.31007E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0125681,1.34179E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0130677,1.39512E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0134612,1.43713E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0133063,1.4206E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0128704,1.37406E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0125194,1.33659E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0124431,1.32844E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0124728,1.33161E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.011905,1.27099E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0126324,1.34865E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0125778,1.34282E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0131474,1.40363E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0164527,1.75651E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0132134,1.41068E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0124549,1.3297E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0123431,1.31776E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0125446,1.33928E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0120417,1.28559E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0121527,1.29744E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0125992,1.34511E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0171251,1.8283E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.016624,1.7748E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0130834,1.3968E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0132701,1.41673E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.013107,1.39932E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0124805,1.33243E-09,Corylus,perennial,outcrossing,medium
BUSCOsuper,0.0124664,1.33093E-09,Corylus,perennial,outcrossing,medium
singlecopy,0.00848663,1.48678E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00744091,1.30358E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00810046,1.41912E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00789768,1.3836E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00985634,1.72674E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00799017,1.3998E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00811944,1.42245E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00834886,1.46264E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00792624,1.3886E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00808841,1.41701E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00799168,1.40007E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00799475,1.4006E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00824382,1.44424E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00855098,1.49805E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00777466,1.36205E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00792713,1.38876E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00803989,1.40851E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00831064,1.45595E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00850627,1.49022E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00845906,1.48195E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00790828,1.38546E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00746413,1.30765E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00777011,1.36125E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00823261,1.44228E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.0080815,1.4158E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.008019,1.40485E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00810348,1.41965E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.0079505,1.39285E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.0108507,1.90094E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00868139,1.5209E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00817304,1.43184E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00798279,1.39851E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00775115,1.35793E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00767528,1.34464E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.0078911,1.38245E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00823893,1.44338E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.0111,1.94462E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.0108398,1.89903E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.0083317,1.45964E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00830441,1.45485E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00825865,1.44684E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00825695,1.44654E-08,Corylus,perennial,outcrossing,medium
singlecopy,0.00811047,1.42088E-08,Corylus,perennial,outcrossing,medium
