Sample,Het,adjusted_het,taxa,life_history,breeding_system,genome_size
BUSCO,0.00213259,7.52783E-10,Sesamum,perennial,selfing,small
BUSCO,0.00203323,7.1771E-10,Sesamum,perennial,selfing,small
BUSCO,0.00190899,6.73854E-10,Sesamum,perennial,selfing,small
BUSCO,0.00184257,6.50409E-10,Sesamum,perennial,selfing,small
BUSCO,0.00290611,1.02583E-09,Sesamum,perennial,selfing,small
BUSCOsuper,0.00277013,4.12027E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00306271,4.55545E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00353904,5.26394E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00324558,4.82745E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00270122,4.01777E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00291513,4.33594E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00377693,5.61777E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00255391,3.79866E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00321766,4.78592E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00389816,5.79809E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00338906,5.04086E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00365601,5.43792E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00300937,4.47611E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00359493,5.34707E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00290808,4.32545E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00314592,4.67922E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00343392,5.10758E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00288712,4.29428E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00286663,4.2638E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00266964,3.9708E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00261521,3.88984E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.0029489,4.38617E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.0026217,3.8995E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00256905,3.82118E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.0027106,4.03172E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.0025988,3.86543E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00270775,4.02749E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00271869,4.04376E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00186793,2.77834E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00196847,2.92789E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00173696,2.58354E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00242046,3.60017E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00201451,2.99637E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00211402,3.14438E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00199739,2.9709E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00186936,2.78047E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00157674,2.34523E-10,Sesamum,perennial,selfing,small
BUSCOsuper,0.00307135,4.5683E-10,Sesamum,perennial,selfing,small
singlecopy,0.00966659,8.2383E-10,Sesamum,perennial,selfing,small
singlecopy,0.00975832,8.31648E-10,Sesamum,perennial,selfing,small
singlecopy,0.010652,9.07811E-10,Sesamum,perennial,selfing,small
singlecopy,0.0100619,8.5752E-10,Sesamum,perennial,selfing,small
singlecopy,0.00953729,8.12811E-10,Sesamum,perennial,selfing,small
singlecopy,0.0096824,8.25178E-10,Sesamum,perennial,selfing,small
singlecopy,0.010908,9.29629E-10,Sesamum,perennial,selfing,small
singlecopy,0.00936452,7.98087E-10,Sesamum,perennial,selfing,small
singlecopy,0.0104789,8.93059E-10,Sesamum,perennial,selfing,small
singlecopy,0.0112766,9.61043E-10,Sesamum,perennial,selfing,small
singlecopy,0.0106032,9.03653E-10,Sesamum,perennial,selfing,small
singlecopy,0.0105406,8.98317E-10,Sesamum,perennial,selfing,small
singlecopy,0.00985527,8.39911E-10,Sesamum,perennial,selfing,small
singlecopy,0.0103596,8.82892E-10,Sesamum,perennial,selfing,small
singlecopy,0.00977167,8.32786E-10,Sesamum,perennial,selfing,small
singlecopy,0.0105271,8.97167E-10,Sesamum,perennial,selfing,small
singlecopy,0.0103462,8.8175E-10,Sesamum,perennial,selfing,small
singlecopy,0.00957506,8.1603E-10,Sesamum,perennial,selfing,small
singlecopy,0.00969095,8.25906E-10,Sesamum,perennial,selfing,small
singlecopy,0.00934614,7.9652E-10,Sesamum,perennial,selfing,small
singlecopy,0.0093988,8.01008E-10,Sesamum,perennial,selfing,small
singlecopy,0.0098928,8.43109E-10,Sesamum,perennial,selfing,small
singlecopy,0.00958964,8.17272E-10,Sesamum,perennial,selfing,small
singlecopy,0.00920089,7.84141E-10,Sesamum,perennial,selfing,small
singlecopy,0.0095626,8.14968E-10,Sesamum,perennial,selfing,small
